INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed,,,,,,,,,,,,,,,,,,,
312,1,3133382,1441786,0,,,,,,,,,,,,,,,,,,,,,,,,,
313,2,3128817,1444472,0,,,,,,,,,,,,,,,,,,,,,,,,,
314,1,3129791,1444466,0,,,,,,,,,,,,,,,,,,,,,,,,,
315,2,3133364,1439039,0,,,,,,,,,,,,,,,,,,,,,,,,,
316,1,3117902,1457376,0,,,,,,,,,,,,,,,,,,,,,,,,,
317,1,3120154,1449302,0,,,,,,,,,,,,,,,,,,,,,,,,,
318,1,3117973,1457376,0,,,,,,,,,,,,,,,,,,,,,,,,,
319,1,3120328,1450733,0,,,,,,,,,,,,,,,,,,,,,,,,,
320,1,3104476,1439109,0,,,,,,,,,,,,,,,,,,,,,,,,,
321,1,3117218,1458496,0,,,,,,,,,,,,,,,,,,,,,,,,,
322,1,3126874,1439503,0,,,,,,,,,,,,,,,,,,,,,,,,,
323,1,3126876,1438771,0,,,,,,,,,,,,,,,,,,,,,,,,,
